danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.556,0.731,7,-3.213,1,0.0261,0.6,0,0.32,0.495,106.002,audio_features,4HCDOevR9Ex8ELegsx7Tqj,spotify:track:4HCDOevR9Ex8ELegsx7Tqj,https://api.spotify.com/v1/tracks/4HCDOevR9Ex8ELegsx7Tqj,https://api.spotify.com/v1/audio-analysis/4HCDOevR9Ex8ELegsx7Tqj,283373,4
0.514,0.604,1,-4.384,1,0.0288,0.346,0,0.0935,0.439,169.855,audio_features,5zanzrQqTwZoSaEsWGnKRs,spotify:track:5zanzrQqTwZoSaEsWGnKRs,https://api.spotify.com/v1/tracks/5zanzrQqTwZoSaEsWGnKRs,https://api.spotify.com/v1/audio-analysis/5zanzrQqTwZoSaEsWGnKRs,258360,4
0.668,0.907,0,-2.995,0,0.0478,0.0851,0.000172,0.0943,0.748,136.009,audio_features,2YFol7DMFUygVUlqy8mp9O,spotify:track:2YFol7DMFUygVUlqy8mp9O,https://api.spotify.com/v1/tracks/2YFol7DMFUygVUlqy8mp9O,https://api.spotify.com/v1/audio-analysis/2YFol7DMFUygVUlqy8mp9O,232613,4
0.645,0.787,1,-2.666,1,0.0326,0.621,0,0.3,0.961,136.997,audio_features,5I6WdS2GmBRLjCwHQvGr3s,spotify:track:5I6WdS2GmBRLjCwHQvGr3s,https://api.spotify.com/v1/tracks/5I6WdS2GmBRLjCwHQvGr3s,https://api.spotify.com/v1/audio-analysis/5I6WdS2GmBRLjCwHQvGr3s,268160,4
0.551,0.736,2,-5.009,1,0.0337,0.254,0,0.104,0.496,110.013,audio_features,2gEnMcr2XNx1wtVYX8waMn,spotify:track:2gEnMcr2XNx1wtVYX8waMn,https://api.spotify.com/v1/tracks/2gEnMcr2XNx1wtVYX8waMn,https://api.spotify.com/v1/audio-analysis/2gEnMcr2XNx1wtVYX8waMn,325667,4
0.511,0.913,7,-3.948,0,0.103,0.00239,0.0298,0.171,0.476,157.998,audio_features,7H6ExpY3qhU7k022nUH66Z,spotify:track:7H6ExpY3qhU7k022nUH66Z,https://api.spotify.com/v1/tracks/7H6ExpY3qhU7k022nUH66Z,https://api.spotify.com/v1/audio-analysis/7H6ExpY3qhU7k022nUH66Z,306120,4
0.392,0.711,4,-3.259,1,0.0327,0.127,0,0.118,0.412,153.957,audio_features,5dXmu23mCf9FYJaqR8ZMnk,spotify:track:5dXmu23mCf9FYJaqR8ZMnk,https://api.spotify.com/v1/tracks/5dXmu23mCf9FYJaqR8ZMnk,https://api.spotify.com/v1/audio-analysis/5dXmu23mCf9FYJaqR8ZMnk,340720,4
0.51,0.895,3,-3.321,1,0.0444,0.0435,1.34e-06,0.123,0.356,144.847,audio_features,5ntpmN7kNXECzaA3cLUG0a,spotify:track:5ntpmN7kNXECzaA3cLUG0a,https://api.spotify.com/v1/tracks/5ntpmN7kNXECzaA3cLUG0a,https://api.spotify.com/v1/audio-analysis/5ntpmN7kNXECzaA3cLUG0a,297931,4
0.379,0.69,4,-4.79,1,0.0549,0.0286,0,0.335,0.288,173.716,audio_features,7a7EIFzJLd7lcDRgThMQgm,spotify:track:7a7EIFzJLd7lcDRgThMQgm,https://api.spotify.com/v1/tracks/7a7EIFzJLd7lcDRgThMQgm,https://api.spotify.com/v1/audio-analysis/7a7EIFzJLd7lcDRgThMQgm,295600,4
0.325,0.906,11,-3.979,1,0.137,0.00047,0,0.0912,0.585,189.878,audio_features,23eTkfMmq1LvqiDzeNHdVe,spotify:track:23eTkfMmq1LvqiDzeNHdVe,https://api.spotify.com/v1/tracks/23eTkfMmq1LvqiDzeNHdVe,https://api.spotify.com/v1/audio-analysis/23eTkfMmq1LvqiDzeNHdVe,284240,4
0.622,0.795,9,-3.219,1,0.0408,0.00121,0,0.151,0.907,157.993,audio_features,5Hu29JT4xtbRUBTZeOAjxW,spotify:track:5Hu29JT4xtbRUBTZeOAjxW,https://api.spotify.com/v1/tracks/5Hu29JT4xtbRUBTZeOAjxW,https://api.spotify.com/v1/audio-analysis/5Hu29JT4xtbRUBTZeOAjxW,253333,4
0.381,0.528,4,-7.526,1,0.0342,0.608,0,0.329,0.344,163.811,audio_features,2h4BHVkNY3Yy0tPRSE0G3e,spotify:track:2h4BHVkNY3Yy0tPRSE0G3e,https://api.spotify.com/v1/tracks/2h4BHVkNY3Yy0tPRSE0G3e,https://api.spotify.com/v1/audio-analysis/2h4BHVkNY3Yy0tPRSE0G3e,279985,4
0.55,0.905,10,-2.134,0,0.0639,0.00332,0.00146,0.474,0.487,128.007,audio_features,2IwBJv9KZb486qnRTUchWf,spotify:track:2IwBJv9KZb486qnRTUchWf,https://api.spotify.com/v1/tracks/2IwBJv9KZb486qnRTUchWf,https://api.spotify.com/v1/audio-analysis/2IwBJv9KZb486qnRTUchWf,276520,4
0.65,0.343,4,-5.658,1,0.0255,0.699,0,0.126,0.276,76.025,audio_features,6EjGsUuJmyxdHjKzGN8kPy,spotify:track:6EjGsUuJmyxdHjKzGN8kPy,https://api.spotify.com/v1/tracks/6EjGsUuJmyxdHjKzGN8kPy,https://api.spotify.com/v1/audio-analysis/6EjGsUuJmyxdHjKzGN8kPy,227213,4
0.456,0.412,3,-6.73,1,0.027,0.817,0,0.286,0.308,147.94,audio_features,3utyEyWszzIx5MkZzfZJAl,spotify:track:3utyEyWszzIx5MkZzfZJAl,https://api.spotify.com/v1/tracks/3utyEyWszzIx5MkZzfZJAl,https://api.spotify.com/v1/audio-analysis/3utyEyWszzIx5MkZzfZJAl,316000,4
0.563,0.944,1,-2.637,1,0.111,0.249,0,0.308,0.803,123.007,audio_features,3iOg0mjiEXZneCM6DnWXgL,spotify:track:3iOg0mjiEXZneCM6DnWXgL,https://api.spotify.com/v1/tracks/3iOg0mjiEXZneCM6DnWXgL,https://api.spotify.com/v1/audio-analysis/3iOg0mjiEXZneCM6DnWXgL,265827,4
0.454,0.966,9,-3.423,1,0.156,0.00233,0,0.246,0.409,134.99,audio_features,1LAeF5obe85aCbgfuzvX0n,spotify:track:1LAeF5obe85aCbgfuzvX0n,https://api.spotify.com/v1/tracks/1LAeF5obe85aCbgfuzvX0n,https://api.spotify.com/v1/audio-analysis/1LAeF5obe85aCbgfuzvX0n,251760,4
0.505,0.741,0,-3.639,0,0.0311,0.226,1.32e-05,0.216,0.508,127.016,audio_features,24EBjCdbrQfJLKt2om1G4P,spotify:track:24EBjCdbrQfJLKt2om1G4P,https://api.spotify.com/v1/tracks/24EBjCdbrQfJLKt2om1G4P,https://api.spotify.com/v1/audio-analysis/24EBjCdbrQfJLKt2om1G4P,299040,4
0.652,0.819,1,-3.724,1,0.0286,0.292,0,0.0526,0.702,111.022,audio_features,1PAh5q4LPwqRDzlRR1tAo0,spotify:track:1PAh5q4LPwqRDzlRR1tAo0,https://api.spotify.com/v1/tracks/1PAh5q4LPwqRDzlRR1tAo0,https://api.spotify.com/v1/audio-analysis/1PAh5q4LPwqRDzlRR1tAo0,277227,4
0.635,0.667,6,-5.392,1,0.0253,0.207,0,0.108,0.261,96.003,audio_features,7pcTLUekZJQnzDOUDuExVJ,spotify:track:7pcTLUekZJQnzDOUDuExVJ,https://api.spotify.com/v1/tracks/7pcTLUekZJQnzDOUDuExVJ,https://api.spotify.com/v1/audio-analysis/7pcTLUekZJQnzDOUDuExVJ,289335,4
0.6,0.624,5,-4.051,1,0.0295,0.182,0,0.101,0.504,78.9,audio_features,3FNaUMbtGok3gicPNfScDi,spotify:track:3FNaUMbtGok3gicPNfScDi,https://api.spotify.com/v1/tracks/3FNaUMbtGok3gicPNfScDi,https://api.spotify.com/v1/audio-analysis/3FNaUMbtGok3gicPNfScDi,271919,4
0.349,0.853,3,-3.759,0,0.0481,0.557,0,0.313,0.675,131.966,audio_features,7fzvkkYGczeSI1Etap3N14,spotify:track:7fzvkkYGczeSI1Etap3N14,https://api.spotify.com/v1/tracks/7fzvkkYGczeSI1Etap3N14,https://api.spotify.com/v1/audio-analysis/7fzvkkYGczeSI1Etap3N14,270093,4
0.588,0.918,0,-2.935,1,0.0625,0.00266,0,0.215,0.661,129.427,audio_features,6bqvAMawYNnERc9lQDfn6j,spotify:track:6bqvAMawYNnERc9lQDfn6j,https://api.spotify.com/v1/tracks/6bqvAMawYNnERc9lQDfn6j,https://api.spotify.com/v1/audio-analysis/6bqvAMawYNnERc9lQDfn6j,169867,4
0.532,0.714,7,-4.556,1,0.0372,0.0618,0,0.346,0.766,165.849,audio_features,6XzDz5r1bGMkcOKeXQwTqM,spotify:track:6XzDz5r1bGMkcOKeXQwTqM,https://api.spotify.com/v1/tracks/6XzDz5r1bGMkcOKeXQwTqM,https://api.spotify.com/v1/audio-analysis/6XzDz5r1bGMkcOKeXQwTqM,324000,4
0.605,0.858,0,-5.075,1,0.033,0.0091,0,0.0864,0.854,119.952,audio_features,0D2n5oELTuRdR4MdZgPCJN,spotify:track:0D2n5oELTuRdR4MdZgPCJN,https://api.spotify.com/v1/tracks/0D2n5oELTuRdR4MdZgPCJN,https://api.spotify.com/v1/audio-analysis/0D2n5oELTuRdR4MdZgPCJN,249533,4
0.612,0.833,4,-3.41,0,0.0617,0.0282,0,0.129,0.534,154.015,audio_features,0cgiShL1lhPg1LVW4qY08Q,spotify:track:0cgiShL1lhPg1LVW4qY08Q,https://api.spotify.com/v1/tracks/0cgiShL1lhPg1LVW4qY08Q,https://api.spotify.com/v1/audio-analysis/0cgiShL1lhPg1LVW4qY08Q,237947,4
0.626,0.785,4,-4.976,0,0.0317,0.666,0,0.0619,0.768,94.022,audio_features,1060Rq2jA1jKckSZV67y7H,spotify:track:1060Rq2jA1jKckSZV67y7H,https://api.spotify.com/v1/tracks/1060Rq2jA1jKckSZV67y7H,https://api.spotify.com/v1/audio-analysis/1060Rq2jA1jKckSZV67y7H,245533,4
0.532,0.661,11,-4.924,1,0.0268,0.366,0,0.354,0.446,86.983,audio_features,7Cd17G3oNQ34OWUwS8ZxfR,spotify:track:7Cd17G3oNQ34OWUwS8ZxfR,https://api.spotify.com/v1/tracks/7Cd17G3oNQ34OWUwS8ZxfR,https://api.spotify.com/v1/audio-analysis/7Cd17G3oNQ34OWUwS8ZxfR,256107,4
0.384,0.803,6,-3.501,1,0.048,0.0427,0,0.112,0.407,176.004,audio_features,2kt4h2GnPcsfDoRzSiwEnY,spotify:track:2kt4h2GnPcsfDoRzSiwEnY,https://api.spotify.com/v1/tracks/2kt4h2GnPcsfDoRzSiwEnY,https://api.spotify.com/v1/audio-analysis/2kt4h2GnPcsfDoRzSiwEnY,252867,4
0.653,0.992,7,-0.877,1,0.0587,0.0171,0,0.221,0.921,139.542,audio_features,4qZyuyqLoZ3CaH79rGvJFR,spotify:track:4qZyuyqLoZ3CaH79rGvJFR,https://api.spotify.com/v1/tracks/4qZyuyqLoZ3CaH79rGvJFR,https://api.spotify.com/v1/audio-analysis/4qZyuyqLoZ3CaH79rGvJFR,238493,4
0.571,0.923,0,-3.639,1,0.04,0.603,0,0.0585,0.466,135.94,audio_features,38yfd9XvT1rFtO7DKb1EKy,spotify:track:38yfd9XvT1rFtO7DKb1EKy,https://api.spotify.com/v1/tracks/38yfd9XvT1rFtO7DKb1EKy,https://api.spotify.com/v1/audio-analysis/38yfd9XvT1rFtO7DKb1EKy,254880,4
0.604,0.943,4,-4.04,1,0.0686,0.173,0,0.334,0.76,132.007,audio_features,3nqKzoptpnyofFLEkTtd1v,spotify:track:3nqKzoptpnyofFLEkTtd1v,https://api.spotify.com/v1/tracks/3nqKzoptpnyofFLEkTtd1v,https://api.spotify.com/v1/audio-analysis/3nqKzoptpnyofFLEkTtd1v,252253,4
0.548,0.65,6,-6.086,1,0.0261,0.0218,0,0.132,0.291,90.038,audio_features,4LRBXXClbsNmlT99hXeWdi,spotify:track:4LRBXXClbsNmlT99hXeWdi,https://api.spotify.com/v1/tracks/4LRBXXClbsNmlT99hXeWdi,https://api.spotify.com/v1/audio-analysis/4LRBXXClbsNmlT99hXeWdi,266333,4
0.464,0.938,1,-2.634,1,0.0519,0.00408,0,0.152,0.636,154.964,audio_features,2oY9Kx4VarJF5fnQ4L24dW,spotify:track:2oY9Kx4VarJF5fnQ4L24dW,https://api.spotify.com/v1/tracks/2oY9Kx4VarJF5fnQ4L24dW,https://api.spotify.com/v1/audio-analysis/2oY9Kx4VarJF5fnQ4L24dW,258880,4
0.224,0.809,3,-2.913,1,0.0642,0.00807,0,0.299,0.463,79.911,audio_features,2pf9CBiFpkMN3kW5sM4uYO,spotify:track:2pf9CBiFpkMN3kW5sM4uYO,https://api.spotify.com/v1/tracks/2pf9CBiFpkMN3kW5sM4uYO,https://api.spotify.com/v1/audio-analysis/2pf9CBiFpkMN3kW5sM4uYO,323200,4
0.687,0.932,6,-3.3,0,0.0488,0.00716,0,0.076,0.963,120.967,audio_features,0R4NxLV3QI7WSpbanQOhUS,spotify:track:0R4NxLV3QI7WSpbanQOhUS,https://api.spotify.com/v1/tracks/0R4NxLV3QI7WSpbanQOhUS,https://api.spotify.com/v1/audio-analysis/0R4NxLV3QI7WSpbanQOhUS,245227,4
0.535,0.552,10,-4.761,1,0.0967,0.00258,0,0.369,0.706,174.12,audio_features,542glJXOEXh94WgoduCISC,spotify:track:542glJXOEXh94WgoduCISC,https://api.spotify.com/v1/tracks/542glJXOEXh94WgoduCISC,https://api.spotify.com/v1/audio-analysis/542glJXOEXh94WgoduCISC,279333,4
0.54,0.8,2,-2.299,1,0.0304,0.0849,0,0.0836,0.378,106.098,audio_features,03V9Ypl9txWAY06UUirSJE,spotify:track:03V9Ypl9txWAY06UUirSJE,https://api.spotify.com/v1/tracks/03V9Ypl9txWAY06UUirSJE,https://api.spotify.com/v1/audio-analysis/03V9Ypl9txWAY06UUirSJE,308107,4
0.544,0.979,4,-2.8,0,0.153,0.00336,0.000116,0.0775,0.31,135.001,audio_features,0nUKU6e9COOCgO5tAUtlST,spotify:track:0nUKU6e9COOCgO5tAUtlST,https://api.spotify.com/v1/tracks/0nUKU6e9COOCgO5tAUtlST,https://api.spotify.com/v1/audio-analysis/0nUKU6e9COOCgO5tAUtlST,238587,4
0.511,0.899,9,-3.045,1,0.0891,0.0736,0,0.0907,0.396,137.95,audio_features,1VVFmkU9LiolOfP1w5txs8,spotify:track:1VVFmkU9LiolOfP1w5txs8,https://api.spotify.com/v1/tracks/1VVFmkU9LiolOfP1w5txs8,https://api.spotify.com/v1/audio-analysis/1VVFmkU9LiolOfP1w5txs8,294547,4
0.655,0.464,3,-6.372,1,0.0252,0.149,0,0.212,0.667,91.022,audio_features,1vdORH38tFKtznyJ4AxZ84,spotify:track:1vdORH38tFKtznyJ4AxZ84,https://api.spotify.com/v1/tracks/1vdORH38tFKtznyJ4AxZ84,https://api.spotify.com/v1/audio-analysis/1vdORH38tFKtznyJ4AxZ84,268760,4
0.569,0.819,1,-4.309,1,0.0322,0.0418,0,0.0815,0.609,104.89,audio_features,3r0EHxw5HJTq71GS0Q5vbG,spotify:track:3r0EHxw5HJTq71GS0Q5vbG,https://api.spotify.com/v1/tracks/3r0EHxw5HJTq71GS0Q5vbG,https://api.spotify.com/v1/audio-analysis/3r0EHxw5HJTq71GS0Q5vbG,237933,4
0.526,0.86,8,-3.37,1,0.027,0.0406,0,0.129,0.403,91.955,audio_features,5LkWXxDxUTwEVHL0pfKL55,spotify:track:5LkWXxDxUTwEVHL0pfKL55,https://api.spotify.com/v1/tracks/5LkWXxDxUTwEVHL0pfKL55,https://api.spotify.com/v1/audio-analysis/5LkWXxDxUTwEVHL0pfKL55,326440,4
0.748,0.773,11,-5.04,1,0.0419,0.137,0,0.771,0.733,100.986,audio_features,60t5lev16eczZXurTNf56k,spotify:track:60t5lev16eczZXurTNf56k,https://api.spotify.com/v1/tracks/60t5lev16eczZXurTNf56k,https://api.spotify.com/v1/audio-analysis/60t5lev16eczZXurTNf56k,208347,4
0.606,0.902,1,-2.555,1,0.109,0.672,0,0.289,0.758,93.002,audio_features,5iF0Yf9gju6ERpAch08JsC,spotify:track:5iF0Yf9gju6ERpAch08JsC,https://api.spotify.com/v1/tracks/5iF0Yf9gju6ERpAch08JsC,https://api.spotify.com/v1/audio-analysis/5iF0Yf9gju6ERpAch08JsC,274913,4
0.555,0.653,2,-5.57,1,0.0402,0.497,0,0.385,0.434,77.973,audio_features,4vcP0A8FSoDRHAciVdZauB,spotify:track:4vcP0A8FSoDRHAciVdZauB,https://api.spotify.com/v1/tracks/4vcP0A8FSoDRHAciVdZauB,https://api.spotify.com/v1/audio-analysis/4vcP0A8FSoDRHAciVdZauB,221147,4
0.436,0.69,0,-5.136,1,0.0534,0.483,0,0.0878,0.322,170.133,audio_features,4YMukCV1BsdK8V9kZoQpT6,spotify:track:4YMukCV1BsdK8V9kZoQpT6,https://api.spotify.com/v1/tracks/4YMukCV1BsdK8V9kZoQpT6,https://api.spotify.com/v1/audio-analysis/4YMukCV1BsdK8V9kZoQpT6,302347,4
0.591,0.673,9,-2.445,1,0.0294,0.263,0,0.109,0.525,106.956,audio_features,7jFcbwPkMcEZK3bQhTzeAU,spotify:track:7jFcbwPkMcEZK3bQhTzeAU,https://api.spotify.com/v1/tracks/7jFcbwPkMcEZK3bQhTzeAU,https://api.spotify.com/v1/audio-analysis/7jFcbwPkMcEZK3bQhTzeAU,326867,4
0.596,0.596,5,-5.62,1,0.0323,0.0155,0,0.104,0.508,82.049,audio_features,3SjtQBle9ChDYCjJzWQkaY,spotify:track:3SjtQBle9ChDYCjJzWQkaY,https://api.spotify.com/v1/tracks/3SjtQBle9ChDYCjJzWQkaY,https://api.spotify.com/v1/audio-analysis/3SjtQBle9ChDYCjJzWQkaY,281067,4
0.484,0.618,11,-4.073,1,0.0299,0.0714,0,0.0782,0.557,146.016,audio_features,17Cosk5IlBfUiqKdDyGTO0,spotify:track:17Cosk5IlBfUiqKdDyGTO0,https://api.spotify.com/v1/tracks/17Cosk5IlBfUiqKdDyGTO0,https://api.spotify.com/v1/audio-analysis/17Cosk5IlBfUiqKdDyGTO0,258600,4
danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.491,0.689,2,-4.476,1,0.0247,0.285,0.000505,0.279,0.548,90.509,audio_features,2iXZA6Ecf9AZHw92tZBNLv,spotify:track:2iXZA6Ecf9AZHw92tZBNLv,https://api.spotify.com/v1/tracks/2iXZA6Ecf9AZHw92tZBNLv,https://api.spotify.com/v1/audio-analysis/2iXZA6Ecf9AZHw92tZBNLv,315500,4
0.612,0.978,4,-3.292,0,0.0541,0.134,0,0.382,0.648,120.043,audio_features,6NbN52o3yrm9YATy26qALq,spotify:track:6NbN52o3yrm9YATy26qALq,https://api.spotify.com/v1/tracks/6NbN52o3yrm9YATy26qALq,https://api.spotify.com/v1/audio-analysis/6NbN52o3yrm9YATy26qALq,260533,4
0.68,0.83,1,-4.726,1,0.133,0.0564,0,0.0603,0.713,96.948,audio_features,2he2DlglI9qP4ouQc1bLoU,spotify:track:2he2DlglI9qP4ouQc1bLoU,https://api.spotify.com/v1/tracks/2he2DlglI9qP4ouQc1bLoU,https://api.spotify.com/v1/audio-analysis/2he2DlglI9qP4ouQc1bLoU,246524,4
0.473,0.868,4,-3.462,0,0.0307,0.000451,0.00211,0.188,0.286,88.978,audio_features,5fnZAPIZZbyM0Az0VBYbB4,spotify:track:5fnZAPIZZbyM0Az0VBYbB4,https://api.spotify.com/v1/tracks/5fnZAPIZZbyM0Az0VBYbB4,https://api.spotify.com/v1/audio-analysis/5fnZAPIZZbyM0Az0VBYbB4,248667,4
0.507,0.641,3,-4.934,1,0.0306,0.39,0,0.134,0.203,164.016,audio_features,158ZIi9QJ3jr6LQtPwOnve,spotify:track:158ZIi9QJ3jr6LQtPwOnve,https://api.spotify.com/v1/tracks/158ZIi9QJ3jr6LQtPwOnve,https://api.spotify.com/v1/audio-analysis/158ZIi9QJ3jr6LQtPwOnve,261033,4
0.64,0.852,1,-4.005,1,0.032,0.0601,0,0.0959,0.678,112.005,audio_features,16DWmFk1XU0WkhwGlO3Epm,spotify:track:16DWmFk1XU0WkhwGlO3Epm,https://api.spotify.com/v1/tracks/16DWmFk1XU0WkhwGlO3Epm,https://api.spotify.com/v1/audio-analysis/16DWmFk1XU0WkhwGlO3Epm,288467,4
0.768,0.413,7,-10.017,1,0.0262,0.199,1.83e-05,0.123,0.459,104.001,audio_features,75WKINePeVTeiINVjuGfQN,spotify:track:75WKINePeVTeiINVjuGfQN,https://api.spotify.com/v1/tracks/75WKINePeVTeiINVjuGfQN,https://api.spotify.com/v1/audio-analysis/75WKINePeVTeiINVjuGfQN,297507,4
0.564,0.876,1,-4.136,1,0.0437,0.0902,0,0.118,0.931,170.051,audio_features,0mf2l317Gqar2mS1ynEdbd,spotify:track:0mf2l317Gqar2mS1ynEdbd,https://api.spotify.com/v1/tracks/0mf2l317Gqar2mS1ynEdbd,https://api.spotify.com/v1/audio-analysis/0mf2l317Gqar2mS1ynEdbd,267002,4
0.564,0.481,9,-5.536,1,0.0277,0.237,0,0.157,0.308,125.943,audio_features,745ARHLcXTciceuJnpULZz,spotify:track:745ARHLcXTciceuJnpULZz,https://api.spotify.com/v1/tracks/745ARHLcXTciceuJnpULZz,https://api.spotify.com/v1/audio-analysis/745ARHLcXTciceuJnpULZz,343733,4
0.527,0.531,1,-7.371,1,0.0334,0.504,0,0.109,0.3,131.892,audio_features,5VCsbxir29FtbKxQDF1yU9,spotify:track:5VCsbxir29FtbKxQDF1yU9,https://api.spotify.com/v1/tracks/5VCsbxir29FtbKxQDF1yU9,https://api.spotify.com/v1/audio-analysis/5VCsbxir29FtbKxQDF1yU9,420000,4
0.74,0.862,4,-3.821,0,0.0376,0.486,0,0.0824,0.71,106.2,audio_features,5OqRZWOCJIbN3owrBDsQXy,spotify:track:5OqRZWOCJIbN3owrBDsQXy,https://api.spotify.com/v1/tracks/5OqRZWOCJIbN3owrBDsQXy,https://api.spotify.com/v1/audio-analysis/5OqRZWOCJIbN3owrBDsQXy,299867,4
0.713,0.882,4,-3.996,0,0.0704,0.036,0,0.172,0.689,104.037,audio_features,7Fwj8A43T7aBKhad9OGBGF,spotify:track:7Fwj8A43T7aBKhad9OGBGF,https://api.spotify.com/v1/tracks/7Fwj8A43T7aBKhad9OGBGF,https://api.spotify.com/v1/audio-analysis/7Fwj8A43T7aBKhad9OGBGF,308800,4
0.725,0.992,9,-1.109,0,0.0602,0.2,1.62e-06,0.338,0.925,116.021,audio_features,3u924ZVORBYBPETTj6P12m,spotify:track:3u924ZVORBYBPETTj6P12m,https://api.spotify.com/v1/tracks/3u924ZVORBYBPETTj6P12m,https://api.spotify.com/v1/audio-analysis/3u924ZVORBYBPETTj6P12m,281333,4
0.489,0.579,5,-7.156,1,0.0276,0.361,0,0.296,0.17,83.811,audio_features,3d9OJ1YOYegvImn6KSs2zi,spotify:track:3d9OJ1YOYegvImn6KSs2zi,https://api.spotify.com/v1/tracks/3d9OJ1YOYegvImn6KSs2zi,https://api.spotify.com/v1/audio-analysis/3d9OJ1YOYegvImn6KSs2zi,291733,4
0.486,0.821,2,-7.039,1,0.0605,0.0541,0,0.288,0.73,138.158,audio_features,3hjHUf3frPoh9jcYDkqXUV,spotify:track:3hjHUf3frPoh9jcYDkqXUV,https://api.spotify.com/v1/tracks/3hjHUf3frPoh9jcYDkqXUV,https://api.spotify.com/v1/audio-analysis/3hjHUf3frPoh9jcYDkqXUV,267533,4
0.545,0.867,10,-5.36,0,0.0376,0.0281,8.58e-05,0.137,0.354,102.975,audio_features,7ml70oBISAOjKyw7wrueI0,spotify:track:7ml70oBISAOjKyw7wrueI0,https://api.spotify.com/v1/tracks/7ml70oBISAOjKyw7wrueI0,https://api.spotify.com/v1/audio-analysis/7ml70oBISAOjKyw7wrueI0,267900,4
0.359,0.957,1,-2.819,1,0.11,0.394,0,0.0904,0.503,165.113,audio_features,2eBIaTAW8i8Q7GMotWojdH,spotify:track:2eBIaTAW8i8Q7GMotWojdH,https://api.spotify.com/v1/tracks/2eBIaTAW8i8Q7GMotWojdH,https://api.spotify.com/v1/audio-analysis/2eBIaTAW8i8Q7GMotWojdH,264107,4
0.593,0.967,1,-3.829,0,0.0505,0.00201,0.175,0.343,0.769,126.538,audio_features,5QAZVZA3FN1s368XgijXHZ,spotify:track:5QAZVZA3FN1s368XgijXHZ,https://api.spotify.com/v1/tracks/5QAZVZA3FN1s368XgijXHZ,https://api.spotify.com/v1/audio-analysis/5QAZVZA3FN1s368XgijXHZ,218912,4
0.476,0.846,6,-4.076,1,0.0407,0.343,0,0.141,0.483,144.746,audio_features,7ah8In0z478pctQnoFvW1L,spotify:track:7ah8In0z478pctQnoFvW1L,https://api.spotify.com/v1/tracks/7ah8In0z478pctQnoFvW1L,https://api.spotify.com/v1/audio-analysis/7ah8In0z478pctQnoFvW1L,296533,4
0.711,0.9,8,-3.683,1,0.0499,0.522,0.000957,0.107,0.921,130.047,audio_features,3doATATHVivzB3EJqZS1eG,spotify:track:3doATATHVivzB3EJqZS1eG,https://api.spotify.com/v1/tracks/3doATATHVivzB3EJqZS1eG,https://api.spotify.com/v1/audio-analysis/3doATATHVivzB3EJqZS1eG,354433,4
0.379,0.603,7,-8.046,1,0.0311,0.447,0.00011,0.164,0.374,149.105,audio_features,5wfKPYODAr3aCGpOAopNZK,spotify:track:5wfKPYODAr3aCGpOAopNZK,https://api.spotify.com/v1/tracks/5wfKPYODAr3aCGpOAopNZK,https://api.spotify.com/v1/audio-analysis/5wfKPYODAr3aCGpOAopNZK,284367,4
0.669,0.956,4,-4.086,0,0.099,0.032,0,0.138,0.699,116.999,audio_features,1U2eK2hq5rKBWVeyJ3ToV9,spotify:track:1U2eK2hq5rKBWVeyJ3ToV9,https://api.spotify.com/v1/tracks/1U2eK2hq5rKBWVeyJ3ToV9,https://api.spotify.com/v1/audio-analysis/1U2eK2hq5rKBWVeyJ3ToV9,314627,4
0.403,0.778,11,-4.856,1,0.0395,0.00203,0,0.227,0.628,115.581,audio_features,23atyJacJVHvB9RHBNhr35,spotify:track:23atyJacJVHvB9RHBNhr35,https://api.spotify.com/v1/tracks/23atyJacJVHvB9RHBNhr35,https://api.spotify.com/v1/audio-analysis/23atyJacJVHvB9RHBNhr35,222640,4
0.785,0.366,1,-8.223,1,0.0407,0.0537,0.000637,0.127,0.791,134.034,audio_features,2ZDMVAO7dARwQXnxyxnDsN,spotify:track:2ZDMVAO7dARwQXnxyxnDsN,https://api.spotify.com/v1/tracks/2ZDMVAO7dARwQXnxyxnDsN,https://api.spotify.com/v1/audio-analysis/2ZDMVAO7dARwQXnxyxnDsN,355107,4
0.378,0.906,11,-5.597,1,0.0638,0.00184,1.29e-06,0.329,0.779,204.965,audio_features,6WyjbxHU8cxZnePxuFC79e,spotify:track:6WyjbxHU8cxZnePxuFC79e,https://api.spotify.com/v1/tracks/6WyjbxHU8cxZnePxuFC79e,https://api.spotify.com/v1/audio-analysis/6WyjbxHU8cxZnePxuFC79e,190000,4
0.426,0.943,6,-1.64,0,0.0605,0.0238,3.96e-06,0.092,0.549,114.843,audio_features,2z5hzRdYdxsaiMv5giiDG7,spotify:track:2z5hzRdYdxsaiMv5giiDG7,https://api.spotify.com/v1/tracks/2z5hzRdYdxsaiMv5giiDG7,https://api.spotify.com/v1/audio-analysis/2z5hzRdYdxsaiMv5giiDG7,244033,4
